,Date,Product ID,Category,Region,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Sales
57361,2023-07-28,P0002,Electronics,South,222,84.65,15,Sunny,1,89.22,Summer,15973.455000000002
57362,2023-07-28,P0003,Electronics,West,14,27.19,15,Rainy,0,28.19,Autumn,323.56100000000004
57363,2023-07-28,P0004,Furniture,North,80,87.92,10,Cloudy,1,86.29,Autumn,6330.240000000001
57364,2023-07-28,P0005,Groceries,East,311,99.6,5,Snowy,0,96.86,Summer,29426.819999999996
57365,2023-07-28,P0006,Furniture,East,231,62.94,15,Cloudy,0,61.1,Summer,12358.268999999998
57366,2023-07-28,P0007,Furniture,South,116,27.76,0,Rainy,0,30.15,Autumn,3220.1600000000003
57367,2023-07-28,P0008,Electronics,East,45,31.77,5,Snowy,0,34.47,Summer,1358.1675
57368,2023-07-28,P0009,Toys,North,90,32.87,5,Sunny,1,29.15,Autumn,2810.3849999999998
57369,2023-07-28,P0010,Furniture,North,49,16.45,20,Snowy,1,17.11,Winter,644.84
57370,2023-07-28,P0011,Toys,North,44,29.25,0,Sunny,0,30.53,Winter,1287.0
57371,2023-07-28,P0012,Clothing,North,404,74.29,0,Rainy,1,77.59,Autumn,30013.160000000003
57372,2023-07-28,P0013,Clothing,West,127,67.64,5,Sunny,1,65.24,Winter,8160.7660000000005
57373,2023-07-28,P0014,Furniture,South,172,97.87,20,Cloudy,1,101.25,Summer,13466.912
57374,2023-07-28,P0015,Toys,South,391,20.31,15,Snowy,0,15.56,Summer,6750.028499999999
57375,2023-07-28,P0016,Furniture,East,286,65.05,20,Sunny,1,63.61,Autumn,14883.44
57376,2023-07-28,P0017,Furniture,West,66,97.67,20,Rainy,0,100.07,Spring,5156.976000000001
57377,2023-07-28,P0018,Toys,East,12,25.12,15,Snowy,1,26.69,Summer,256.224
57378,2023-07-28,P0019,Furniture,North,140,91.36,20,Rainy,1,95.67,Spring,10232.32
57379,2023-07-28,P0020,Electronics,North,313,58.66,20,Cloudy,0,61.36,Winter,14688.464
57460,2023-07-29,P0001,Toys,North,63,19.54,20,Cloudy,1,19.27,Spring,984.816
57461,2023-07-29,P0002,Clothing,East,460,43.7,10,Sunny,1,47.06,Autumn,18091.8
57462,2023-07-29,P0003,Electronics,South,30,94.43,15,Cloudy,1,91.47,Spring,2407.965
57463,2023-07-29,P0004,Clothing,North,244,45.15,15,Rainy,1,50.01,Spring,9364.11
57464,2023-07-29,P0005,Clothing,North,286,23.44,20,Snowy,1,21.48,Winter,5363.072
57465,2023-07-29,P0006,Electronics,West,267,10.77,10,Snowy,1,5.9,Summer,2588.031
57466,2023-07-29,P0007,Electronics,South,87,89.44,20,Snowy,1,90.59,Spring,6225.024
57467,2023-07-29,P0008,Furniture,East,66,12.44,15,Snowy,1,12.88,Winter,697.8839999999999
57468,2023-07-29,P0009,Clothing,East,57,56.75,10,Sunny,0,52.97,Winter,2911.275
57469,2023-07-29,P0010,Toys,South,150,70.28,5,Snowy,1,66.58,Winter,10014.9
57470,2023-07-29,P0011,Electronics,West,358,43.96,0,Cloudy,1,46.39,Summer,15737.68
57471,2023-07-29,P0012,Clothing,South,50,49.81,5,Sunny,0,47.18,Summer,2365.975
57472,2023-07-29,P0013,Clothing,West,59,15.29,5,Snowy,1,17.6,Autumn,857.0044999999999
57473,2023-07-29,P0014,Electronics,South,48,75.67,0,Snowy,0,71.98,Summer,3632.16
57474,2023-07-29,P0015,Electronics,South,50,90.57,10,Snowy,0,86.66,Summer,4075.65
57475,2023-07-29,P0016,Electronics,West,114,54.51,20,Cloudy,1,57.48,Spring,4971.312
57476,2023-07-29,P0017,Furniture,South,47,48.5,10,Sunny,0,47.98,Winter,2051.55
57477,2023-07-29,P0018,Clothing,West,80,69.93,20,Cloudy,1,72.1,Autumn,4475.52
57478,2023-07-29,P0019,Toys,North,20,14.74,10,Rainy,0,19.52,Spring,265.32
57479,2023-07-29,P0020,Toys,South,240,81.17,0,Cloudy,1,79.9,Autumn,19480.8
57560,2023-07-30,P0001,Electronics,North,337,68.63,20,Cloudy,0,72.25,Autumn,18502.647999999997
57561,2023-07-30,P0002,Furniture,West,18,76.38,5,Sunny,1,75.85,Autumn,1306.098
57562,2023-07-30,P0003,Groceries,South,247,82.88,10,Sunny,0,82.84,Autumn,18424.224000000002
57563,2023-07-30,P0004,Furniture,East,187,76.53,0,Rainy,0,75.37,Spring,14311.11
57564,2023-07-30,P0005,Groceries,East,196,87.42,0,Cloudy,1,91.17,Winter,17134.32
57565,2023-07-30,P0006,Groceries,East,48,22.19,10,Snowy,1,24.17,Winter,958.6080000000002
57566,2023-07-30,P0007,Toys,West,58,25.8,0,Rainy,0,29.11,Autumn,1496.4
57567,2023-07-30,P0008,Furniture,West,115,62.72,10,Rainy,1,66.42,Spring,6491.52
57568,2023-07-30,P0009,Toys,South,52,38.85,0,Rainy,1,41.61,Winter,2020.2
57569,2023-07-30,P0010,Groceries,West,130,65.34,15,Cloudy,1,63.11,Spring,7220.070000000001
57570,2023-07-30,P0011,Electronics,South,147,65.79,10,Snowy,1,61.9,Winter,8704.017000000002
57571,2023-07-30,P0012,Electronics,North,471,69.77,15,Rainy,0,65.63,Summer,27932.419499999996
57572,2023-07-30,P0013,Groceries,East,269,25.45,15,Sunny,0,20.56,Summer,5819.1425
57573,2023-07-30,P0014,Clothing,North,162,30.49,15,Sunny,0,31.16,Summer,4198.473
57574,2023-07-30,P0015,Clothing,South,255,52.84,10,Rainy,1,55.1,Winter,12126.78
57575,2023-07-30,P0016,Electronics,West,39,45.36,5,Sunny,0,43.4,Spring,1680.588
57576,2023-07-30,P0017,Toys,West,115,98.0,0,Rainy,0,97.44,Summer,11270.0
57577,2023-07-30,P0018,Groceries,South,256,80.75,5,Snowy,1,82.34,Winter,19638.399999999998
57578,2023-07-30,P0019,Clothing,South,127,60.24,15,Snowy,0,60.72,Autumn,6502.908
57579,2023-07-30,P0020,Toys,East,66,77.57,15,Rainy,0,80.67,Summer,4351.677
57660,2023-07-31,P0001,Electronics,North,132,52.79,5,Rainy,1,57.7,Summer,6619.865999999999
57661,2023-07-31,P0002,Electronics,East,44,87.35,20,Rainy,0,89.3,Autumn,3074.72
57662,2023-07-31,P0003,Toys,West,56,14.78,15,Rainy,0,11.65,Autumn,703.5279999999999
57663,2023-07-31,P0004,Groceries,North,152,36.67,15,Rainy,0,32.73,Summer,4737.764
57664,2023-07-31,P0005,Furniture,East,84,95.0,5,Cloudy,0,96.9,Summer,7581.0
57665,2023-07-31,P0006,Electronics,North,287,53.85,0,Snowy,0,54.52,Spring,15454.95
57666,2023-07-31,P0007,Furniture,West,121,98.0,0,Snowy,0,94.03,Spring,11858.0
57667,2023-07-31,P0008,Furniture,South,344,42.15,20,Sunny,1,37.41,Summer,11599.68
57668,2023-07-31,P0009,Furniture,South,157,47.27,10,Sunny,0,46.2,Autumn,6679.251
57669,2023-07-31,P0010,Groceries,South,166,95.36,5,Rainy,1,92.9,Summer,15038.271999999999
57670,2023-07-31,P0011,Electronics,South,65,17.89,15,Cloudy,1,19.19,Winter,988.4225000000001
57671,2023-07-31,P0012,Toys,East,20,22.18,10,Rainy,1,20.43,Summer,399.24
57672,2023-07-31,P0013,Electronics,West,51,25.51,10,Sunny,1,27.7,Spring,1170.909
57673,2023-07-31,P0014,Toys,East,131,92.36,10,Snowy,0,90.69,Winter,10889.244
57674,2023-07-31,P0015,Furniture,South,151,88.74,15,Rainy,0,93.26,Winter,11389.778999999999
57675,2023-07-31,P0016,Toys,North,110,25.95,15,Cloudy,0,25.2,Spring,2426.325
57676,2023-07-31,P0017,Clothing,West,164,85.27,20,Sunny,0,82.22,Summer,11187.423999999999
57677,2023-07-31,P0018,Groceries,West,252,37.03,0,Rainy,1,38.63,Spring,9331.56
57678,2023-07-31,P0019,Toys,West,200,29.04,5,Cloudy,1,31.27,Summer,5517.599999999999
57679,2023-07-31,P0020,Groceries,East,194,94.01,5,Rainy,0,92.09,Summer,17326.043
57760,2023-08-01,P0001,Groceries,North,36,50.49,10,Sunny,1,52.8,Autumn,1635.8760000000002
57761,2023-08-01,P0002,Furniture,West,42,91.51,15,Snowy,1,86.72,Summer,3266.907
57762,2023-08-01,P0003,Furniture,West,26,50.4,5,Sunny,0,53.61,Spring,1244.8799999999999
57763,2023-08-01,P0004,Clothing,West,304,51.35,15,Rainy,0,50.42,Spring,13268.84
57764,2023-08-01,P0005,Groceries,North,0,35.93,5,Sunny,1,39.83,Summer,0.0
57765,2023-08-01,P0006,Electronics,North,140,38.58,20,Snowy,1,35.15,Spring,4320.96
57766,2023-08-01,P0007,Electronics,South,93,94.49,20,Rainy,1,98.17,Summer,7030.0560000000005
57767,2023-08-01,P0008,Furniture,South,0,73.38,15,Rainy,0,76.27,Summer,0.0
57768,2023-08-01,P0009,Furniture,West,16,14.59,0,Sunny,1,18.33,Spring,233.44
57769,2023-08-01,P0010,Furniture,South,202,65.02,10,Cloudy,1,60.36,Summer,11820.635999999999
57770,2023-08-01,P0011,Electronics,East,29,99.32,5,Rainy,0,102.59,Summer,2736.2659999999996
57771,2023-08-01,P0012,Furniture,South,40,21.95,20,Snowy,1,26.54,Winter,702.4000000000001
57772,2023-08-01,P0013,Groceries,East,52,10.94,15,Sunny,1,11.52,Autumn,483.548
57773,2023-08-01,P0014,Clothing,South,180,93.86,20,Cloudy,1,90.2,Winter,13515.84
57774,2023-08-01,P0015,Furniture,West,14,65.04,10,Sunny,0,65.97,Summer,819.504
57775,2023-08-01,P0016,Groceries,South,45,10.36,0,Snowy,1,7.25,Summer,466.2
57776,2023-08-01,P0017,Furniture,North,238,26.59,5,Rainy,1,21.7,Summer,6011.999
57777,2023-08-01,P0018,Groceries,West,279,62.58,20,Cloudy,0,63.19,Summer,13967.856
57778,2023-08-01,P0019,Furniture,West,208,95.04,5,Sunny,1,99.07,Autumn,18779.904
57779,2023-08-01,P0020,Electronics,North,64,75.45,0,Snowy,1,79.04,Spring,4828.8
57860,2023-08-02,P0001,Electronics,West,38,63.43,20,Cloudy,0,59.18,Autumn,1928.2720000000002
57861,2023-08-02,P0002,Electronics,West,355,95.78,20,Sunny,0,96.02,Summer,27201.520000000004
57862,2023-08-02,P0003,Furniture,South,248,54.01,0,Cloudy,1,56.87,Spring,13394.48
57863,2023-08-02,P0004,Electronics,West,68,55.62,5,Sunny,0,53.95,Summer,3593.0519999999997
57864,2023-08-02,P0005,Furniture,North,13,71.83,15,Rainy,1,67.08,Autumn,793.7215
57865,2023-08-02,P0006,Electronics,North,86,96.55,5,Snowy,1,94.22,Summer,7888.134999999999
57866,2023-08-02,P0007,Groceries,West,101,40.89,5,Snowy,1,43.3,Winter,3923.3955
57867,2023-08-02,P0008,Electronics,South,100,23.46,15,Snowy,0,22.95,Summer,1994.1
57868,2023-08-02,P0009,Furniture,West,59,88.66,10,Cloudy,0,90.64,Summer,4707.846
57869,2023-08-02,P0010,Electronics,West,279,31.33,15,Rainy,1,33.18,Spring,7429.9095
57870,2023-08-02,P0011,Electronics,East,158,57.45,10,Cloudy,1,55.83,Winter,8169.39
57871,2023-08-02,P0012,Furniture,West,10,87.48,15,Rainy,1,86.87,Winter,743.58
57872,2023-08-02,P0013,Electronics,West,6,95.73,5,Sunny,1,99.19,Summer,545.661
57873,2023-08-02,P0014,Furniture,East,1,39.05,20,Cloudy,1,34.11,Autumn,31.24
57874,2023-08-02,P0015,Toys,North,97,41.13,20,Rainy,1,41.58,Winter,3191.688
57875,2023-08-02,P0016,Clothing,East,290,71.38,15,Snowy,1,66.57,Winter,17595.17
57876,2023-08-02,P0017,Clothing,North,73,85.46,10,Sunny,0,81.93,Summer,5614.722
57877,2023-08-02,P0018,Clothing,West,198,57.68,15,Snowy,1,60.03,Winter,9707.544
57878,2023-08-02,P0019,Electronics,North,290,39.37,20,Sunny,1,34.65,Autumn,9133.84
57879,2023-08-02,P0020,Groceries,West,131,99.5,5,Snowy,0,99.27,Summer,12382.775
57960,2023-08-03,P0001,Groceries,West,141,48.63,5,Snowy,0,48.23,Autumn,6513.9884999999995
57961,2023-08-03,P0002,Clothing,South,77,95.85,5,Cloudy,1,91.8,Spring,7011.4275
57962,2023-08-03,P0003,Electronics,East,45,96.51,0,Rainy,1,91.77,Autumn,4342.95
57963,2023-08-03,P0004,Electronics,West,198,27.39,20,Sunny,1,24.62,Spring,4338.576
57964,2023-08-03,P0005,Furniture,West,79,61.86,0,Snowy,0,58.63,Summer,4886.94
57965,2023-08-03,P0006,Furniture,East,205,42.69,10,Sunny,1,44.5,Spring,7876.304999999999
57966,2023-08-03,P0007,Electronics,East,197,94.77,15,Sunny,0,98.19,Spring,15869.236499999999
57967,2023-08-03,P0008,Groceries,North,60,48.86,20,Rainy,1,43.86,Autumn,2345.28
57968,2023-08-03,P0009,Clothing,South,52,52.87,0,Rainy,0,54.57,Autumn,2749.24
57969,2023-08-03,P0010,Toys,South,180,95.92,5,Snowy,0,100.3,Summer,16402.319999999996
57970,2023-08-03,P0011,Electronics,South,77,92.07,0,Snowy,0,91.82,Spring,7089.389999999999
57971,2023-08-03,P0012,Furniture,East,39,67.69,15,Rainy,1,67.99,Winter,2243.9235
57972,2023-08-03,P0013,Furniture,East,53,33.8,10,Cloudy,0,37.89,Winter,1612.26
57973,2023-08-03,P0014,Groceries,North,238,92.0,0,Cloudy,0,94.83,Winter,21896.0
57974,2023-08-03,P0015,Electronics,South,8,59.71,5,Rainy,0,62.77,Winter,453.796
57975,2023-08-03,P0016,Groceries,North,272,41.4,15,Snowy,1,38.12,Winter,9571.679999999998
57976,2023-08-03,P0017,Clothing,East,61,97.28,0,Snowy,0,101.55,Autumn,5934.08
57977,2023-08-03,P0018,Furniture,South,136,36.84,10,Sunny,0,40.36,Spring,4509.216
57978,2023-08-03,P0019,Groceries,South,184,36.09,0,Cloudy,0,35.73,Summer,6640.56
57979,2023-08-03,P0020,Clothing,West,312,34.96,10,Cloudy,1,38.54,Spring,9816.768
58060,2023-08-04,P0001,Groceries,North,94,39.2,10,Snowy,0,36.16,Summer,3316.32
58061,2023-08-04,P0002,Furniture,East,166,33.5,10,Cloudy,1,29.36,Winter,5004.900000000001
58062,2023-08-04,P0003,Electronics,South,10,62.63,0,Sunny,0,58.32,Autumn,626.3000000000001
58063,2023-08-04,P0004,Groceries,West,154,11.99,20,Snowy,0,10.61,Summer,1477.1680000000001
58064,2023-08-04,P0005,Groceries,South,400,37.41,10,Sunny,1,32.63,Winter,13467.599999999999
58065,2023-08-04,P0006,Clothing,West,30,34.68,20,Cloudy,1,31.95,Summer,832.3200000000002
58066,2023-08-04,P0007,Furniture,West,66,39.19,15,Snowy,1,36.68,Summer,2198.5589999999997
58067,2023-08-04,P0008,Furniture,East,406,77.93,10,Snowy,0,74.43,Winter,28475.622000000003
58068,2023-08-04,P0009,Furniture,West,33,65.55,10,Rainy,0,60.71,Winter,1946.835
58069,2023-08-04,P0010,Toys,South,32,85.43,5,Rainy,0,88.32,Winter,2597.072
58070,2023-08-04,P0011,Toys,West,89,26.86,5,Rainy,1,29.32,Summer,2271.013
58071,2023-08-04,P0012,Toys,West,17,14.52,5,Snowy,1,13.03,Winter,234.498
58072,2023-08-04,P0013,Toys,North,184,81.42,20,Snowy,0,83.02,Spring,11985.024000000001
58073,2023-08-04,P0014,Electronics,East,117,45.05,10,Cloudy,1,44.72,Autumn,4743.764999999999
58074,2023-08-04,P0015,Furniture,East,28,77.22,0,Rainy,1,79.76,Winter,2162.16
58075,2023-08-04,P0016,Electronics,East,414,86.13,5,Snowy,1,85.06,Summer,33874.929
58076,2023-08-04,P0017,Groceries,East,34,78.72,0,Rainy,0,78.75,Summer,2676.48
58077,2023-08-04,P0018,Groceries,West,7,12.7,15,Rainy,0,9.8,Summer,75.565
58078,2023-08-04,P0019,Clothing,West,249,44.25,20,Cloudy,1,39.27,Summer,8814.6
58079,2023-08-04,P0020,Toys,South,95,16.68,20,Snowy,1,13.99,Winter,1267.68
58160,2023-08-05,P0001,Electronics,North,260,88.68,10,Cloudy,1,91.13,Summer,20751.120000000003
58161,2023-08-05,P0002,Furniture,North,29,28.95,15,Sunny,1,28.77,Autumn,713.6175
58162,2023-08-05,P0003,Toys,East,64,72.86,20,Rainy,0,69.94,Summer,3730.4320000000002
58163,2023-08-05,P0004,Clothing,East,46,33.22,10,Rainy,1,32.32,Summer,1375.308
58164,2023-08-05,P0005,Furniture,East,137,43.34,0,Sunny,0,42.9,Summer,5937.580000000001
58165,2023-08-05,P0006,Groceries,South,259,22.74,5,Rainy,0,17.97,Spring,5595.177
58166,2023-08-05,P0007,Groceries,West,282,36.31,20,Cloudy,0,36.58,Autumn,8191.536
58167,2023-08-05,P0008,Furniture,West,50,95.77,5,Snowy,0,94.93,Spring,4549.075
58168,2023-08-05,P0009,Electronics,West,42,74.23,15,Sunny,1,71.97,Summer,2650.011
58169,2023-08-05,P0010,Toys,North,152,65.48,5,Rainy,1,62.37,Autumn,9455.312
58170,2023-08-05,P0011,Toys,West,206,50.26,0,Cloudy,0,46.94,Summer,10353.56
58171,2023-08-05,P0012,Furniture,East,81,91.96,10,Rainy,0,87.56,Autumn,6703.883999999999
58172,2023-08-05,P0013,Clothing,South,62,99.29,20,Cloudy,0,100.19,Winter,4924.784000000001
58173,2023-08-05,P0014,Furniture,East,60,71.31,20,Rainy,1,66.81,Summer,3422.8800000000006
58174,2023-08-05,P0015,Toys,West,36,20.65,20,Snowy,0,24.21,Autumn,594.72
58175,2023-08-05,P0016,Clothing,South,42,23.07,5,Cloudy,0,25.79,Spring,920.493
58176,2023-08-05,P0017,Furniture,South,336,38.47,5,Sunny,1,36.91,Summer,12279.624
58177,2023-08-05,P0018,Groceries,West,45,49.91,15,Sunny,0,47.83,Winter,1909.0575
58178,2023-08-05,P0019,Toys,East,164,98.48,5,Cloudy,1,94.96,Spring,15343.184000000001
58179,2023-08-05,P0020,Groceries,West,67,90.49,5,Sunny,0,93.09,Winter,5759.688499999999
58260,2023-08-06,P0001,Groceries,East,146,23.92,15,Snowy,1,27.52,Autumn,2968.472
58261,2023-08-06,P0002,Furniture,South,137,38.07,0,Cloudy,1,35.07,Spring,5215.59
58262,2023-08-06,P0003,Electronics,East,74,24.27,0,Cloudy,0,21.05,Winter,1795.98
58263,2023-08-06,P0004,Toys,East,82,95.16,15,Sunny,0,99.88,Winter,6632.652
58264,2023-08-06,P0005,Groceries,East,199,16.28,20,Snowy,1,17.85,Spring,2591.7760000000003
58265,2023-08-06,P0006,Clothing,West,130,15.11,10,Sunny,1,12.89,Spring,1767.87
58266,2023-08-06,P0007,Electronics,South,10,44.21,5,Rainy,1,45.36,Spring,419.995
58267,2023-08-06,P0008,Clothing,South,308,33.61,10,Sunny,0,33.75,Spring,9316.692
58268,2023-08-06,P0009,Electronics,East,27,21.44,15,Sunny,0,26.38,Spring,492.048
58269,2023-08-06,P0010,Toys,North,98,36.19,0,Cloudy,0,38.79,Autumn,3546.62
58270,2023-08-06,P0011,Electronics,North,73,94.99,20,Sunny,1,90.05,Spring,5547.416
58271,2023-08-06,P0012,Furniture,East,55,23.61,15,Sunny,1,24.37,Winter,1103.7675
58272,2023-08-06,P0013,Toys,North,51,27.08,15,Cloudy,1,23.79,Winter,1173.918
58273,2023-08-06,P0014,Electronics,East,70,16.67,0,Cloudy,1,18.81,Winter,1166.9
58274,2023-08-06,P0015,Toys,East,1,79.71,0,Rainy,1,78.29,Spring,79.71
58275,2023-08-06,P0016,Toys,South,167,42.32,15,Rainy,0,38.48,Summer,6007.324
58276,2023-08-06,P0017,Furniture,East,266,49.58,20,Snowy,1,45.97,Autumn,10550.624
58277,2023-08-06,P0018,Electronics,West,207,89.5,15,Sunny,1,86.07,Spring,15747.525
58278,2023-08-06,P0019,Clothing,West,283,11.11,15,Rainy,0,13.05,Winter,2672.5104999999994
58279,2023-08-06,P0020,Clothing,South,99,89.41,0,Rainy,1,84.91,Winter,8851.59
58360,2023-08-07,P0001,Groceries,North,112,49.65,0,Snowy,0,47.81,Summer,5560.8
58361,2023-08-07,P0002,Furniture,North,210,26.76,10,Cloudy,0,31.5,Summer,5057.64
58362,2023-08-07,P0003,Furniture,South,160,60.89,20,Snowy,0,63.5,Winter,7793.92
58363,2023-08-07,P0004,Toys,East,194,43.57,20,Sunny,0,46.42,Winter,6762.064
58364,2023-08-07,P0005,Toys,South,255,56.57,0,Snowy,1,52.0,Spring,14425.35
58365,2023-08-07,P0006,Toys,South,296,31.06,5,Sunny,0,30.33,Winter,8734.072
58366,2023-08-07,P0007,Toys,North,72,31.47,5,Sunny,1,30.74,Summer,2152.5480000000002
58367,2023-08-07,P0008,Groceries,North,142,88.16,20,Sunny,1,87.25,Autumn,10014.976
58368,2023-08-07,P0009,Furniture,East,260,50.62,20,Rainy,0,47.44,Summer,10528.96
58369,2023-08-07,P0010,Groceries,North,55,14.0,20,Rainy,0,13.61,Spring,616.0
58370,2023-08-07,P0011,Clothing,East,117,72.21,0,Cloudy,0,67.3,Winter,8448.57
58371,2023-08-07,P0012,Electronics,East,67,68.47,15,Sunny,1,67.66,Summer,3899.3664999999996
58372,2023-08-07,P0013,Furniture,East,127,71.81,0,Snowy,1,73.08,Winter,9119.87
58373,2023-08-07,P0014,Toys,South,129,52.47,10,Snowy,1,51.76,Autumn,6091.767
58374,2023-08-07,P0015,Clothing,East,7,75.37,20,Rainy,0,74.25,Spring,422.07200000000006
58375,2023-08-07,P0016,Furniture,West,205,32.77,5,Cloudy,0,33.72,Winter,6381.9575
58376,2023-08-07,P0017,Toys,West,106,57.19,20,Cloudy,1,61.19,Winter,4849.7119999999995
58377,2023-08-07,P0018,Groceries,West,17,41.0,20,Cloudy,0,44.75,Summer,557.6
58378,2023-08-07,P0019,Furniture,North,95,87.78,5,Cloudy,0,91.71,Spring,7922.1449999999995
58379,2023-08-07,P0020,Furniture,West,5,69.73,20,Sunny,1,66.16,Spring,278.92
58460,2023-08-08,P0001,Clothing,South,33,99.82,10,Snowy,0,102.95,Summer,2964.654
58461,2023-08-08,P0002,Toys,North,204,37.09,10,Rainy,0,33.03,Autumn,6809.724000000001
58462,2023-08-08,P0003,Clothing,South,100,17.2,15,Sunny,0,13.66,Winter,1462.0
58463,2023-08-08,P0004,Electronics,West,72,75.47,15,Cloudy,0,76.83,Summer,4618.764
58464,2023-08-08,P0005,Clothing,North,103,62.97,10,Snowy,0,64.49,Autumn,5837.319
58465,2023-08-08,P0006,Electronics,South,33,36.38,0,Cloudy,0,39.65,Autumn,1200.5400000000002
58466,2023-08-08,P0007,Toys,South,241,78.82,5,Sunny,0,82.73,Autumn,18045.839
58467,2023-08-08,P0008,Toys,West,100,55.8,0,Snowy,1,52.5,Winter,5580.0
58468,2023-08-08,P0009,Electronics,East,28,94.45,15,Snowy,0,99.23,Spring,2247.91
58469,2023-08-08,P0010,Clothing,West,90,79.68,5,Cloudy,0,75.7,Spring,6812.64
58470,2023-08-08,P0011,Groceries,South,51,60.76,5,Snowy,0,64.32,Spring,2943.8219999999997
58471,2023-08-08,P0012,Clothing,East,153,39.72,15,Cloudy,0,42.73,Winter,5165.585999999999
58472,2023-08-08,P0013,Clothing,East,59,54.2,0,Sunny,1,58.38,Winter,3197.8
58473,2023-08-08,P0014,Electronics,East,168,28.1,5,Rainy,1,24.94,Summer,4484.76
58474,2023-08-08,P0015,Clothing,West,31,23.75,15,Sunny,1,25.79,Autumn,625.8125
58475,2023-08-08,P0016,Groceries,East,80,80.92,0,Snowy,0,82.35,Summer,6473.6
58476,2023-08-08,P0017,Furniture,East,63,95.62,20,Sunny,0,95.75,Spring,4819.2480000000005
58477,2023-08-08,P0018,Toys,West,148,46.32,0,Rainy,0,51.29,Summer,6855.36
58478,2023-08-08,P0019,Toys,North,144,78.39,20,Rainy,1,80.64,Spring,9030.528
58479,2023-08-08,P0020,Groceries,North,275,70.14,5,Snowy,1,70.56,Spring,18324.075
58560,2023-08-09,P0001,Toys,East,304,50.57,20,Sunny,0,54.65,Summer,12298.624000000002
58561,2023-08-09,P0002,Clothing,West,335,69.6,0,Sunny,0,71.06,Spring,23315.999999999996
58562,2023-08-09,P0003,Toys,North,241,48.43,20,Rainy,0,52.61,Winter,9337.304
58563,2023-08-09,P0004,Electronics,West,39,66.04,20,Cloudy,1,64.77,Winter,2060.4480000000003
58564,2023-08-09,P0005,Groceries,North,257,52.01,10,Rainy,1,47.42,Winter,12029.913
58565,2023-08-09,P0006,Toys,South,67,32.29,10,Cloudy,0,28.43,Spring,1947.087
58566,2023-08-09,P0007,Electronics,East,32,45.07,15,Rainy,1,48.77,Winter,1225.904
58567,2023-08-09,P0008,Clothing,East,87,51.17,10,Cloudy,1,55.91,Winter,4006.611
58568,2023-08-09,P0009,Groceries,West,49,53.01,5,Rainy,0,57.46,Winter,2467.6155
58569,2023-08-09,P0010,Toys,North,71,40.0,20,Rainy,0,44.05,Autumn,2272.0
58570,2023-08-09,P0011,Toys,South,35,99.22,10,Sunny,1,100.9,Spring,3125.43
58571,2023-08-09,P0012,Furniture,South,5,15.35,15,Rainy,0,15.45,Spring,65.2375
58572,2023-08-09,P0013,Clothing,West,313,15.16,20,Sunny,1,10.69,Autumn,3796.0640000000003
58573,2023-08-09,P0014,Clothing,West,56,33.24,20,Snowy,1,29.19,Summer,1489.152
58574,2023-08-09,P0015,Groceries,West,84,48.63,20,Sunny,0,47.04,Summer,3267.936
58575,2023-08-09,P0016,Groceries,West,106,33.47,15,Sunny,1,32.25,Spring,3015.6469999999995
58576,2023-08-09,P0017,Furniture,East,330,81.96,20,Rainy,0,80.52,Autumn,21637.440000000002
58577,2023-08-09,P0018,Furniture,East,61,46.18,5,Snowy,0,48.43,Autumn,2676.131
58578,2023-08-09,P0019,Clothing,North,475,77.44,15,Rainy,1,74.82,Winter,31266.399999999998
58579,2023-08-09,P0020,Toys,East,9,15.35,0,Sunny,0,19.66,Winter,138.15
58660,2023-08-10,P0001,Clothing,North,212,27.55,20,Rainy,0,31.39,Autumn,4672.4800000000005
58661,2023-08-10,P0002,Groceries,West,153,27.29,10,Snowy,1,31.65,Autumn,3757.833
58662,2023-08-10,P0003,Toys,East,403,98.03,15,Cloudy,0,99.84,Winter,33580.1765
58663,2023-08-10,P0004,Electronics,North,49,83.33,0,Cloudy,0,79.07,Spring,4083.17
58664,2023-08-10,P0005,Toys,South,145,12.62,5,Sunny,0,13.04,Winter,1738.4049999999997
58665,2023-08-10,P0006,Electronics,West,129,95.56,5,Cloudy,1,91.96,Summer,11710.877999999999
58666,2023-08-10,P0007,Toys,North,145,74.5,5,Snowy,1,75.63,Winter,10262.375
58667,2023-08-10,P0008,Toys,West,184,34.48,10,Sunny,1,36.22,Autumn,5709.888
58668,2023-08-10,P0009,Clothing,North,59,50.63,5,Rainy,1,45.74,Summer,2837.8115
58669,2023-08-10,P0010,Furniture,West,71,32.62,15,Snowy,0,33.26,Autumn,1968.617
58670,2023-08-10,P0011,Toys,South,15,53.72,5,Cloudy,1,51.75,Winter,765.5099999999999
58671,2023-08-10,P0012,Clothing,South,1,25.54,0,Rainy,1,27.51,Winter,25.54
58672,2023-08-10,P0013,Groceries,East,8,97.43,15,Sunny,1,98.38,Winter,662.524
58673,2023-08-10,P0014,Toys,West,145,13.55,20,Snowy,0,13.26,Winter,1571.8000000000002
58674,2023-08-10,P0015,Electronics,North,251,61.04,10,Cloudy,1,57.0,Winter,13788.936
58675,2023-08-10,P0016,Clothing,East,60,72.4,20,Sunny,1,76.54,Winter,3475.2000000000003
58676,2023-08-10,P0017,Clothing,East,52,51.4,20,Cloudy,1,54.46,Winter,2138.24
58677,2023-08-10,P0018,Electronics,West,186,31.95,10,Sunny,1,35.9,Autumn,5348.43
